sale_date,store_id,product_id,units_sold,unit_price,promo_flag
2026-06-26,S027,P0300,2,25.78,0
2026-06-26,S028,P0005,7,6.57,0
2026-06-26,S028,P0006,10,6.19,0
2026-06-26,S028,P0007,6,2.87,0
2026-06-26,S028,P0014,12,3.32,0
2026-06-26,S028,P0016,10,1.09,0
2026-06-26,S028,P0025,10,9.16,0
2026-06-26,S028,P0026,13,7.41,0
2026-06-26,S028,P0034,7,12.9,0
2026-06-26,S028,P0035,10,10.31,0
2026-06-26,S028,P0037,5,13.84,0
2026-06-26,S028,P0040,6,9.39,0
2026-06-26,S028,P0046,7,22.01,0
2026-06-26,S028,P0049,6,5.3,0
2026-06-26,S028,P0052,13,15.91,0
2026-06-26,S028,P0054,6,15.79,0
2026-06-26,S028,P0056,8,12.25,0
2026-06-26,S028,P0057,7,2.44,0
2026-06-26,S028,P0071,6,15.4,0
2026-06-26,S028,P0074,7,13.5,1
2026-06-26,S028,P0089,3,19.27,0
2026-06-26,S028,P0091,18,1.79,0
2026-06-26,S028,P0095,16,4.52,0
2026-06-26,S028,P0100,5,5.55,0
2026-06-26,S028,P0101,15,6.7,0
2026-06-26,S028,P0102,18,7.58,0
2026-06-26,S028,P0106,16,6.37,0
2026-06-26,S028,P0110,12,2.65,0
2026-06-26,S028,P0125,15,6.89,0
2026-06-26,S028,P0132,17,4.44,0
2026-06-26,S028,P0133,13,0.6,0
2026-06-26,S028,P0134,20,8.16,0
2026-06-26,S028,P0137,10,1.71,0
2026-06-26,S028,P0139,7,6.59,0
2026-06-26,S028,P0140,9,2.89,0
2026-06-26,S028,P0141,12,4.39,0
2026-06-26,S028,P0145,10,2.29,0
2026-06-26,S028,P0147,10,5.49,0
2026-06-26,S028,P0148,14,6.43,0
2026-06-26,S028,P0149,7,1.15,0
2026-06-26,S028,P0154,7,4.0,0
2026-06-26,S028,P0155,6,8.64,0
2026-06-26,S028,P0160,9,2.39,0
2026-06-26,S028,P0163,8,4.27,0
2026-06-26,S028,P0166,4,4.83,0
2026-06-26,S028,P0167,6,4.13,0
2026-06-26,S028,P0173,11,4.21,1
2026-06-26,S028,P0175,5,9.08,0
2026-06-26,S028,P0178,8,6.72,1
2026-06-26,S028,P0179,12,2.39,0
2026-06-26,S028,P0183,7,7.79,0
2026-06-26,S028,P0184,10,3.36,1
2026-06-26,S028,P0193,10,4.23,0
2026-06-26,S028,P0196,7,3.47,0
2026-06-26,S028,P0198,6,5.21,0
2026-06-26,S028,P0202,10,1.99,0
2026-06-26,S028,P0205,6,6.57,0
2026-06-26,S028,P0207,5,8.64,0
2026-06-26,S028,P0209,7,1.29,0
2026-06-26,S028,P0212,2,4.91,0
2026-06-26,S028,P0215,6,3.47,1
2026-06-26,S028,P0220,7,5.33,0
2026-06-26,S028,P0225,2,4.94,0
2026-06-26,S028,P0229,4,5.06,0
2026-06-26,S028,P0240,6,1.61,0
2026-06-26,S028,P0245,2,4.99,0
2026-06-26,S028,P0247,2,16.51,0
2026-06-26,S028,P0255,1,11.93,0
2026-06-26,S028,P0256,1,14.17,0
2026-06-26,S028,P0265,2,14.69,0
2026-06-26,S028,P0273,1,12.13,0
2026-06-26,S028,P0279,1,9.11,0
2026-06-26,S028,P0281,1,8.48,0
2026-06-26,S028,P0292,1,9.12,0
2026-06-26,S028,P0297,2,18.51,0
2026-06-26,S028,P0299,1,20.63,0
2026-06-26,S029,P0003,10,10.01,0
2026-06-26,S029,P0004,13,14.88,0
2026-06-26,S029,P0014,14,3.32,0
2026-06-26,S029,P0017,5,15.55,0
2026-06-26,S029,P0019,5,5.73,0
2026-06-26,S029,P0023,8,3.27,0
2026-06-26,S029,P0031,6,14.79,0
2026-06-26,S029,P0035,3,10.31,0
2026-06-26,S029,P0037,7,13.84,0
2026-06-26,S029,P0047,6,21.0,0
2026-06-26,S029,P0051,8,17.53,0
2026-06-26,S029,P0055,11,15.39,0
2026-06-26,S029,P0057,10,2.44,0
2026-06-26,S029,P0061,12,2.25,1
2026-06-26,S029,P0067,6,11.21,0
2026-06-26,S029,P0068,9,11.35,0
2026-06-26,S029,P0069,5,9.64,0
2026-06-26,S029,P0070,9,1.85,0
2026-06-26,S029,P0071,7,15.4,0
2026-06-26,S029,P0073,18,15.51,1
2026-06-26,S029,P0075,7,4.85,0
2026-06-26,S029,P0078,10,13.87,0
2026-06-26,S029,P0081,18,15.31,0
2026-06-26,S029,P0089,8,19.27,0
2026-06-26,S029,P0094,3,8.5,0
2026-06-26,S029,P0099,21,2.74,0
2026-06-26,S029,P0101,22,6.7,0
2026-06-26,S029,P0105,12,1.8,0
2026-06-26,S029,P0110,11,2.65,0
2026-06-26,S029,P0113,24,8.34,0
2026-06-26,S029,P0115,17,2.3,0
2026-06-26,S029,P0122,16,3.17,0
2026-06-26,S029,P0123,10,3.3,0
2026-06-26,S029,P0126,14,8.45,0
2026-06-26,S029,P0127,15,6.0,0
2026-06-26,S029,P0139,14,6.59,0
2026-06-26,S029,P0147,12,5.49,0
2026-06-26,S029,P0159,7,9.11,0
2026-06-26,S029,P0163,5,4.27,0
2026-06-26,S029,P0164,4,2.37,0
2026-06-26,S029,P0169,10,5.36,0
2026-06-26,S029,P0171,8,2.11,0
2026-06-26,S029,P0172,5,1.26,0
2026-06-26,S029,P0177,3,9.27,0
2026-06-26,S029,P0178,14,6.72,1
2026-06-26,S029,P0187,11,1.77,0
2026-06-26,S029,P0189,8,7.99,0
2026-06-26,S029,P0190,16,3.7,0
2026-06-26,S029,P0195,6,3.95,0
2026-06-26,S029,P0198,6,5.21,0
2026-06-26,S029,P0204,8,1.62,0
2026-06-26,S029,P0205,7,6.57,0
2026-06-26,S029,P0210,8,9.14,0
2026-06-26,S029,P0213,12,1.56,0
2026-06-26,S029,P0216,6,1.54,0
2026-06-26,S029,P0220,7,5.33,0
2026-06-26,S029,P0223,1,3.46,0
2026-06-26,S029,P0226,9,2.35,0
2026-06-26,S029,P0229,3,5.06,0
2026-06-26,S029,P0230,4,2.11,0
2026-06-26,S029,P0231,2,3.4,0
2026-06-26,S029,P0233,3,3.8,0
2026-06-26,S029,P0236,2,5.76,0
2026-06-26,S029,P0237,6,3.71,0
2026-06-26,S029,P0239,5,3.79,0
2026-06-26,S029,P0240,1,1.61,0
2026-06-26,S029,P0250,1,4.63,0
2026-06-26,S029,P0252,2,15.13,0
2026-06-26,S029,P0253,3,6.35,0
2026-06-26,S029,P0258,2,6.13,0
2026-06-26,S029,P0259,2,7.8,0
2026-06-26,S029,P0264,1,11.34,1
2026-06-26,S029,P0269,5,4.94,0
2026-06-26,S029,P0272,3,6.51,0
2026-06-26,S029,P0274,3,15.34,0
2026-06-26,S029,P0284,2,24.76,0
2026-06-26,S029,P0292,1,9.12,0
2026-06-26,S029,P0295,3,20.1,0
2026-06-26,S029,P0299,1,20.63,0
2026-06-26,S030,P0008,4,12.69,0
2026-06-26,S030,P0015,11,4.5,0
2026-06-26,S030,P0017,4,15.55,0
2026-06-26,S030,P0019,2,5.73,0
2026-06-26,S030,P0023,11,3.27,0
2026-06-26,S030,P0026,15,7.41,0
2026-06-26,S030,P0036,9,12.61,0
2026-06-26,S030,P0037,13,13.84,0
2026-06-26,S030,P0040,12,9.39,0
2026-06-26,S030,P0048,7,19.04,0
2026-06-26,S030,P0052,13,15.91,0
2026-06-26,S030,P0053,19,3.18,0
2026-06-26,S030,P0055,14,15.39,0
2026-06-26,S030,P0056,14,12.25,0
2026-06-26,S030,P0060,18,17.9,0
2026-06-26,S030,P0067,6,11.21,0
2026-06-26,S030,P0068,11,11.35,0
2026-06-26,S030,P0074,11,13.5,1
2026-06-26,S030,P0075,6,4.85,0
2026-06-26,S030,P0078,17,13.87,0
2026-06-26,S030,P0088,8,13.37,0
2026-06-26,S030,P0090,9,19.3,0
2026-06-26,S030,P0093,8,8.02,0
2026-06-26,S030,P0100,12,5.55,0
2026-06-26,S030,P0106,14,6.37,0
2026-06-26,S030,P0112,12,3.59,0
2026-06-26,S030,P0115,17,2.3,0
2026-06-26,S030,P0116,11,9.63,0
2026-06-26,S030,P0117,21,1.43,0
2026-06-26,S030,P0121,13,7.75,0
2026-06-26,S030,P0124,26,2.5,0
2026-06-26,S030,P0127,20,6.0,0
2026-06-26,S030,P0130,15,4.98,0
2026-06-26,S030,P0131,10,3.84,0
2026-06-26,S030,P0132,18,4.44,0
2026-06-26,S030,P0136,18,9.45,0
2026-06-26,S030,P0137,9,1.71,0
2026-06-26,S030,P0141,32,4.39,0
2026-06-26,S030,P0145,20,2.29,0
2026-06-26,S030,P0146,15,2.2,0
2026-06-26,S030,P0154,9,4.0,0
2026-06-26,S030,P0160,4,2.39,0
2026-06-26,S030,P0161,7,6.92,0
2026-06-26,S030,P0162,14,2.3,1
2026-06-26,S030,P0169,8,5.36,0
2026-06-26,S030,P0175,15,9.08,0
2026-06-26,S030,P0177,10,9.27,0
2026-06-26,S030,P0181,4,5.08,0
2026-06-26,S030,P0182,8,6.1,0
2026-06-26,S030,P0188,13,6.44,0
2026-06-26,S030,P0189,3,7.99,0
2026-06-26,S030,P0190,2,3.7,0
2026-06-26,S030,P0191,12,2.86,0
2026-06-26,S030,P0194,6,7.56,0
2026-06-26,S030,P0197,8,10.83,0
2026-06-26,S030,P0198,7,5.21,0
2026-06-26,S030,P0206,13,4.17,1
2026-06-26,S030,P0209,6,1.29,0
2026-06-26,S030,P0214,4,1.5,0
2026-06-26,S030,P0218,5,2.23,0
2026-06-26,S030,P0220,9,5.33,0
2026-06-26,S030,P0222,8,2.37,0
2026-06-26,S030,P0226,5,2.35,0
2026-06-26,S030,P0227,2,1.78,0
2026-06-26,S030,P0228,9,3.52,0
2026-06-26,S030,P0230,5,2.11,0
2026-06-26,S030,P0233,5,3.8,0
2026-06-26,S030,P0235,5,4.58,0
2026-06-26,S030,P0236,3,5.76,0
2026-06-26,S030,P0247,2,16.51,0
2026-06-26,S030,P0251,3,10.05,0
2026-06-26,S030,P0255,1,11.93,0
2026-06-26,S030,P0258,1,6.13,0
2026-06-26,S030,P0260,2,9.76,0
2026-06-26,S030,P0266,5,3.9,1
2026-06-26,S030,P0270,2,14.45,0
2026-06-26,S030,P0272,3,6.51,0
2026-06-26,S030,P0274,4,15.34,0
2026-06-26,S030,P0281,3,8.48,0
2026-06-26,S031,P0003,15,10.01,0
2026-06-26,S031,P0011,18,7.32,0
2026-06-26,S031,P0015,11,4.5,0
2026-06-26,S031,P0019,6,5.73,0
2026-06-26,S031,P0022,11,17.21,0
2026-06-26,S031,P0040,7,9.39,0
2026-06-26,S031,P0042,8,12.71,0
2026-06-26,S031,P0048,12,19.04,0
2026-06-26,S031,P0051,13,17.53,0
2026-06-26,S031,P0056,15,12.25,0
2026-06-26,S031,P0060,8,17.9,0
2026-06-26,S031,P0063,9,5.09,0
2026-06-26,S031,P0065,9,14.0,0
2026-06-26,S031,P0073,11,15.51,1
2026-06-26,S031,P0074,15,13.5,1
2026-06-26,S031,P0076,11,16.86,0
2026-06-26,S031,P0079,30,16.61,0
2026-06-26,S031,P0081,18,15.31,0
2026-06-26,S031,P0088,14,13.37,0
2026-06-26,S031,P0090,4,19.3,0
2026-06-26,S031,P0093,11,8.02,0
2026-06-26,S031,P0098,8,8.11,0
2026-06-26,S031,P0099,22,2.74,0
2026-06-26,S031,P0108,18,4.81,0
2026-06-26,S031,P0111,18,5.57,0
2026-06-26,S031,P0114,19,8.71,0
2026-06-26,S031,P0120,28,3.0,0
2026-06-26,S031,P0126,15,8.45,0
2026-06-26,S031,P0132,6,4.44,0
2026-06-26,S031,P0134,19,8.16,0
2026-06-26,S031,P0136,20,9.45,0
2026-06-26,S031,P0141,11,4.39,0
2026-06-26,S031,P0143,10,8.75,0
2026-06-26,S031,P0144,16,9.18,0
2026-06-26,S031,P0146,18,2.2,0
2026-06-26,S031,P0147,15,5.49,0
2026-06-26,S031,P0149,16,1.15,0
2026-06-26,S031,P0150,14,9.85,0
2026-06-26,S031,P0151,6,4.19,0
2026-06-26,S031,P0153,10,3.98,1
2026-06-26,S031,P0156,9,5.22,1
2026-06-26,S031,P0157,10,9.83,0
2026-06-26,S031,P0158,7,3.2,0
2026-06-26,S031,P0159,12,9.11,0
2026-06-26,S031,P0161,8,6.92,0
2026-06-26,S031,P0170,7,1.93,0
2026-06-26,S031,P0171,11,2.11,0
2026-06-26,S031,P0172,11,1.26,0
2026-06-26,S031,P0176,3,7.8,0
2026-06-26,S031,P0183,4,7.79,0
2026-06-26,S031,P0188,12,6.44,0
2026-06-26,S031,P0192,5,5.1,1
2026-06-26,S031,P0203,9,4.98,0
2026-06-26,S031,P0204,17,1.62,0
2026-06-26,S031,P0205,6,6.57,0
2026-06-26,S031,P0209,11,1.29,0
2026-06-26,S031,P0214,9,1.5,0
2026-06-26,S031,P0216,4,1.54,0
2026-06-26,S031,P0220,7,5.33,0
2026-06-26,S031,P0225,4,4.94,0
2026-06-26,S031,P0228,5,3.52,0
2026-06-26,S031,P0232,6,2.79,0
2026-06-26,S031,P0233,4,3.8,0
2026-06-26,S031,P0241,1,9.81,0
2026-06-26,S031,P0243,4,9.04,1
2026-06-26,S031,P0246,4,10.36,0
2026-06-26,S031,P0247,2,16.51,0
2026-06-26,S031,P0251,2,10.05,0
2026-06-26,S031,P0253,3,6.35,0
2026-06-26,S031,P0258,1,6.13,0
2026-06-26,S031,P0261,2,9.28,0
2026-06-26,S031,P0266,3,3.9,1
2026-06-26,S031,P0274,4,15.34,0
2026-06-26,S031,P0275,4,11.68,0
2026-06-26,S031,P0285,2,11.82,1
2026-06-26,S031,P0293,1,17.41,0
2026-06-26,S031,P0294,3,17.64,0
2026-06-26,S031,P0295,1,20.1,0
2026-06-26,S031,P0300,3,25.78,0
2026-06-26,S032,P0001,5,9.72,0
2026-06-26,S032,P0002,7,3.65,0
2026-06-26,S032,P0003,21,10.01,0
2026-06-26,S032,P0005,17,6.57,0
2026-06-26,S032,P0006,16,6.19,0
2026-06-26,S032,P0009,8,1.22,0
2026-06-26,S032,P0010,8,4.95,0
2026-06-26,S032,P0011,8,7.32,0
2026-06-26,S032,P0021,13,18.2,0
2026-06-26,S032,P0030,19,13.68,0
2026-06-26,S032,P0033,16,18.66,0
2026-06-26,S032,P0035,8,10.31,0
2026-06-26,S032,P0042,16,12.71,0
2026-06-26,S032,P0044,17,8.31,0
2026-06-26,S032,P0046,8,22.01,0
2026-06-26,S032,P0048,8,19.04,0
2026-06-26,S032,P0064,10,9.23,0
2026-06-26,S032,P0074,22,13.5,1
2026-06-26,S032,P0075,12,4.85,0
2026-06-26,S032,P0078,4,13.87,0
2026-06-26,S032,P0086,6,18.47,0
2026-06-26,S032,P0089,6,19.27,0
2026-06-26,S032,P0091,25,1.79,0
2026-06-26,S032,P0092,13,6.96,0
2026-06-26,S032,P0101,14,6.7,0
2026-06-26,S032,P0107,21,3.12,0
2026-06-26,S032,P0108,17,4.81,0
2026-06-26,S032,P0111,21,5.57,0
2026-06-26,S032,P0112,16,3.59,0
2026-06-26,S032,P0114,15,8.71,0
2026-06-26,S032,P0116,21,9.63,0
2026-06-26,S032,P0117,14,1.43,0
2026-06-26,S032,P0119,18,4.32,0
2026-06-26,S032,P0123,16,3.3,0
2026-06-26,S032,P0129,15,7.91,0
2026-06-26,S032,P0130,17,4.98,0
2026-06-26,S032,P0131,15,3.84,0
2026-06-26,S032,P0136,23,9.45,0
2026-06-26,S032,P0139,39,6.59,0
2026-06-26,S032,P0141,20,4.39,0
2026-06-26,S032,P0147,21,5.49,0
2026-06-26,S032,P0153,13,3.98,1
2026-06-26,S032,P0154,9,4.0,0
2026-06-26,S032,P0155,14,8.64,0
2026-06-26,S032,P0162,16,2.3,1
2026-06-26,S032,P0163,5,4.27,0
2026-06-26,S032,P0166,9,4.83,0
2026-06-26,S032,P0169,11,5.36,0
2026-06-26,S032,P0170,6,1.93,0
2026-06-26,S032,P0175,4,9.08,0
2026-06-26,S032,P0179,5,2.39,0
2026-06-26,S032,P0180,4,3.46,0
2026-06-26,S032,P0189,8,7.99,0
2026-06-26,S032,P0197,7,10.83,0
2026-06-26,S032,P0198,3,5.21,0
2026-06-26,S032,P0199,3,3.75,0
2026-06-26,S032,P0201,6,8.32,0
2026-06-26,S032,P0202,18,1.99,0
2026-06-26,S032,P0203,7,4.98,0
2026-06-26,S032,P0210,14,9.14,0
2026-06-26,S032,P0215,7,3.47,1
2026-06-26,S032,P0217,5,2.95,0
2026-06-26,S032,P0230,5,2.11,0
2026-06-26,S032,P0238,20,2.85,0
2026-06-26,S032,P0250,3,4.63,0
2026-06-26,S032,P0251,4,10.05,0
2026-06-26,S032,P0252,2,15.13,0
2026-06-26,S032,P0255,4,11.93,0
2026-06-26,S032,P0257,4,12.19,0
2026-06-26,S032,P0261,3,9.28,0
2026-06-26,S032,P0267,7,4.66,0
2026-06-26,S032,P0268,4,4.52,0
2026-06-26,S032,P0272,3,6.51,0
2026-06-26,S032,P0276,2,9.92,0
2026-06-26,S032,P0281,2,8.48,0
2026-06-26,S032,P0282,2,16.02,0
2026-06-26,S032,P0284,4,24.76,0
2026-06-26,S032,P0290,1,25.44,0
2026-06-26,S032,P0294,3,17.64,0
2026-06-26,S033,P0002,3,3.65,0
2026-06-26,S033,P0005,12,6.57,0
2026-06-26,S033,P0007,13,2.87,0
2026-06-26,S033,P0008,8,12.69,0
2026-06-26,S033,P0012,13,18.62,0
2026-06-26,S033,P0015,8,4.5,0
2026-06-26,S033,P0017,8,15.55,0
2026-06-26,S033,P0021,10,18.2,0
2026-06-26,S033,P0022,10,17.21,0
2026-06-26,S033,P0027,14,17.14,0
2026-06-26,S033,P0030,3,13.68,0
2026-06-26,S033,P0033,13,18.66,0
2026-06-26,S033,P0036,8,12.61,0
2026-06-26,S033,P0037,17,13.84,0
2026-06-26,S033,P0040,10,9.39,0
2026-06-26,S033,P0043,12,3.19,0
2026-06-26,S033,P0047,12,21.0,0
2026-06-26,S033,P0050,11,1.08,0
2026-06-26,S033,P0058,7,18.65,0
2026-06-26,S033,P0059,8,5.77,0
2026-06-26,S033,P0064,14,9.23,0
2026-06-26,S033,P0067,6,11.21,0
2026-06-26,S033,P0069,11,9.64,0
2026-06-26,S033,P0071,8,15.4,0
2026-06-26,S033,P0079,14,16.61,0
2026-06-26,S033,P0080,22,8.77,1
2026-06-26,S033,P0081,16,15.31,0
2026-06-26,S033,P0082,20,14.26,0
2026-06-26,S033,P0087,8,1.21,0
2026-06-26,S033,P0094,14,8.5,0
2026-06-26,S033,P0095,13,4.52,0
2026-06-26,S033,P0103,12,7.73,0
2026-06-26,S033,P0104,14,7.86,0
2026-06-26,S033,P0108,15,4.81,0
2026-06-26,S033,P0110,5,2.65,0
2026-06-26,S033,P0111,24,5.57,0
2026-06-26,S033,P0119,6,4.32,0
2026-06-26,S033,P0124,16,2.5,0
2026-06-26,S033,P0130,13,4.98,0
2026-06-26,S033,P0136,11,9.45,0
2026-06-26,S033,P0140,33,2.89,0
2026-06-26,S033,P0142,12,7.38,0
2026-06-26,S033,P0144,20,9.18,0
2026-06-26,S033,P0150,13,9.85,0
2026-06-26,S033,P0156,15,5.22,1
2026-06-26,S033,P0159,6,9.11,0
2026-06-26,S033,P0160,2,2.39,0
2026-06-26,S033,P0167,9,4.13,0
2026-06-26,S033,P0168,14,1.76,1
2026-06-26,S033,P0174,6,10.68,0
2026-06-26,S033,P0176,13,7.8,0
2026-06-26,S033,P0177,2,9.27,0
2026-06-26,S033,P0183,8,7.79,0
2026-06-26,S033,P0187,9,1.77,0
2026-06-26,S033,P0189,10,7.99,0
2026-06-26,S033,P0190,5,3.7,0
2026-06-26,S033,P0192,17,5.1,1
2026-06-26,S033,P0200,14,8.14,0
2026-06-26,S033,P0201,7,8.32,0
2026-06-26,S033,P0203,10,4.98,0
2026-06-26,S033,P0204,9,1.62,0
2026-06-26,S033,P0208,3,6.68,0
2026-06-26,S033,P0212,9,4.91,0
2026-06-26,S033,P0213,2,1.56,0
2026-06-26,S033,P0215,8,3.47,1
2026-06-26,S033,P0216,7,1.54,0
2026-06-26,S033,P0220,5,5.33,0
2026-06-26,S033,P0227,2,1.78,0
2026-06-26,S033,P0228,4,3.52,0
2026-06-26,S033,P0229,4,5.06,0
2026-06-26,S033,P0230,2,2.11,0
2026-06-26,S033,P0238,6,2.85,0
2026-06-26,S033,P0242,3,15.76,0
2026-06-26,S033,P0244,2,7.76,0
2026-06-26,S033,P0251,2,10.05,0
2026-06-26,S033,P0254,1,15.68,0
2026-06-26,S033,P0261,1,9.28,0
2026-06-26,S033,P0263,3,8.27,0
2026-06-26,S034,P0007,8,2.87,0
2026-06-26,S034,P0008,8,12.69,0
2026-06-26,S034,P0013,16,17.44,0
2026-06-26,S034,P0018,9,17.53,0
2026-06-26,S034,P0021,8,18.2,0
2026-06-26,S034,P0023,5,3.27,0
2026-06-26,S034,P0024,23,10.16,0
2026-06-26,S034,P0028,16,8.3,1
2026-06-26,S034,P0030,6,13.68,0
2026-06-26,S034,P0032,10,18.46,0
2026-06-26,S034,P0037,8,13.84,0
2026-06-26,S034,P0040,12,9.39,0
2026-06-26,S034,P0048,18,19.04,0
2026-06-26,S034,P0050,13,1.08,0
2026-06-26,S034,P0051,16,17.53,0
2026-06-26,S034,P0052,10,15.91,0
2026-06-26,S034,P0059,15,5.77,0
2026-06-26,S034,P0060,14,17.9,0
2026-06-26,S034,P0063,9,5.09,0
2026-06-26,S034,P0064,6,9.23,0
2026-06-26,S034,P0066,16,11.7,1
2026-06-26,S034,P0069,8,9.64,0
2026-06-26,S034,P0070,13,1.85,0
2026-06-26,S034,P0076,12,16.86,0
2026-06-26,S034,P0083,13,18.87,0
2026-06-26,S034,P0088,7,13.37,0
2026-06-26,S034,P0089,7,19.27,0
2026-06-26,S034,P0093,23,8.02,0
2026-06-26,S034,P0102,18,7.58,0
2026-06-26,S034,P0105,11,1.8,0
2026-06-26,S034,P0106,17,6.37,0
2026-06-26,S034,P0110,7,2.65,0
2026-06-26,S034,P0111,9,5.57,0
2026-06-26,S034,P0119,21,4.32,0
2026-06-26,S034,P0126,32,8.45,0
2026-06-26,S034,P0127,17,6.0,0
2026-06-26,S034,P0128,10,7.8,0
2026-06-26,S034,P0133,17,0.6,0
2026-06-26,S034,P0134,27,8.16,0
2026-06-26,S034,P0135,16,1.86,0
2026-06-26,S034,P0144,19,9.18,0
2026-06-26,S034,P0156,13,5.22,1
2026-06-26,S034,P0167,11,4.13,0
2026-06-26,S034,P0173,12,4.21,1
2026-06-26,S034,P0187,16,1.77,0
2026-06-26,S034,P0190,6,3.7,0
2026-06-26,S034,P0193,9,4.23,0
2026-06-26,S034,P0198,10,5.21,0
2026-06-26,S034,P0200,9,8.14,0
2026-06-26,S034,P0203,3,4.98,0
2026-06-26,S034,P0205,4,6.57,0
2026-06-26,S034,P0206,8,4.17,1
2026-06-26,S034,P0211,3,4.33,0
2026-06-26,S034,P0213,2,1.56,0
2026-06-26,S034,P0216,4,1.54,0
2026-06-26,S034,P0221,5,4.9,0
2026-06-26,S034,P0227,1,1.78,0
2026-06-26,S034,P0228,5,3.52,0
2026-06-26,S034,P0229,4,5.06,0
2026-06-26,S034,P0233,1,3.8,0
2026-06-26,S034,P0235,4,4.58,0
2026-06-26,S034,P0236,7,5.76,0
2026-06-26,S034,P0237,3,3.71,0
2026-06-26,S034,P0240,3,1.61,0
2026-06-26,S034,P0243,1,9.04,1
2026-06-26,S034,P0244,2,7.76,0
2026-06-26,S034,P0248,4,15.62,0
2026-06-26,S034,P0251,4,10.05,0
2026-06-26,S034,P0252,4,15.13,0
2026-06-26,S034,P0255,4,11.93,0
2026-06-26,S034,P0256,1,14.17,0
2026-06-26,S034,P0274,7,15.34,0
2026-06-26,S034,P0276,1,9.92,0
2026-06-26,S034,P0283,4,10.83,0
2026-06-26,S034,P0288,1,10.28,0
2026-06-26,S034,P0294,2,17.64,0
2026-06-26,S034,P0295,1,20.1,0
2026-06-26,S034,P0297,2,18.51,0
2026-06-26,S034,P0300,1,25.78,0
2026-06-26,S035,P0001,12,9.72,0
2026-06-26,S035,P0006,7,6.19,0
2026-06-26,S035,P0010,5,4.95,0
2026-06-26,S035,P0024,10,10.16,0
2026-06-26,S035,P0025,3,9.16,0
2026-06-26,S035,P0037,5,13.84,0
2026-06-26,S035,P0047,9,21.0,0
2026-06-26,S035,P0051,6,17.53,0
2026-06-26,S035,P0052,10,15.91,0
2026-06-26,S035,P0058,9,18.65,0
2026-06-26,S035,P0061,9,2.25,1
2026-06-26,S035,P0063,4,5.09,0
2026-06-26,S035,P0066,13,11.7,1
2026-06-26,S035,P0068,9,11.35,0
2026-06-26,S035,P0073,13,15.51,1
2026-06-26,S035,P0083,9,18.87,0
2026-06-26,S035,P0084,13,9.07,1
2026-06-26,S035,P0090,9,19.3,0
2026-06-26,S035,P0091,13,1.79,0
2026-06-26,S035,P0094,10,8.5,0
2026-06-26,S035,P0096,6,7.15,1
2026-06-26,S035,P0099,13,2.74,0
2026-06-26,S035,P0106,8,6.37,0
2026-06-26,S035,P0109,15,7.69,0
2026-06-26,S035,P0112,8,3.59,0
2026-06-26,S035,P0114,8,8.71,0
2026-06-26,S035,P0115,16,2.3,0
2026-06-26,S035,P0117,11,1.43,0
2026-06-26,S035,P0118,8,5.15,0
2026-06-26,S035,P0123,20,3.3,0
2026-06-26,S035,P0126,6,8.45,0
2026-06-26,S035,P0127,6,6.0,0
2026-06-26,S035,P0129,19,7.91,0
2026-06-26,S035,P0131,9,3.84,0
2026-06-26,S035,P0134,13,8.16,0
2026-06-26,S035,P0143,6,8.75,0
2026-06-26,S035,P0144,9,9.18,0
2026-06-26,S035,P0146,16,2.2,0
2026-06-26,S035,P0147,13,5.49,0
2026-06-26,S035,P0149,8,1.15,0
2026-06-26,S035,P0154,6,4.0,0
2026-06-26,S035,P0158,5,3.2,0
2026-06-26,S035,P0159,5,9.11,0
2026-06-26,S035,P0170,6,1.93,0
2026-06-26,S035,P0172,5,1.26,0
2026-06-26,S035,P0179,4,2.39,0
2026-06-26,S035,P0187,11,1.77,0
2026-06-26,S035,P0190,4,3.7,0
2026-06-26,S035,P0191,10,2.86,0
2026-06-26,S035,P0196,9,3.47,0
2026-06-26,S035,P0205,5,6.57,0
2026-06-26,S035,P0210,6,9.14,0
2026-06-26,S035,P0211,11,4.33,0
2026-06-26,S035,P0217,4,2.95,0
2026-06-26,S035,P0219,5,2.17,0
2026-06-26,S035,P0222,3,2.37,0
2026-06-26,S035,P0223,3,3.46,0
2026-06-26,S035,P0226,3,2.35,0
2026-06-26,S035,P0228,1,3.52,0
2026-06-26,S035,P0231,2,3.4,0
2026-06-26,S035,P0232,1,2.79,0
2026-06-26,S035,P0234,3,1.62,0
2026-06-26,S035,P0243,2,9.04,1
2026-06-26,S035,P0244,1,7.76,0
2026-06-26,S035,P0248,4,15.62,0
2026-06-26,S035,P0252,3,15.13,0
2026-06-26,S035,P0254,7,15.68,0
2026-06-26,S035,P0255,2,11.93,0
2026-06-26,S035,P0260,1,9.76,0
2026-06-26,S035,P0264,2,11.34,1
2026-06-26,S035,P0269,1,4.94,0
2026-06-26,S035,P0275,1,11.68,0
2026-06-26,S035,P0281,1,8.48,0
2026-06-26,S035,P0285,2,11.82,1
2026-06-26,S035,P0289,1,17.02,0
2026-06-26,S035,P0290,1,25.44,0
2026-06-26,S036,P0005,21,6.57,0
2026-06-26,S036,P0010,20,4.95,0
2026-06-26,S036,P0018,16,17.53,0
2026-06-26,S036,P0020,13,7.79,0
2026-06-26,S036,P0025,19,9.16,0
2026-06-26,S036,P0030,18,13.68,0
2026-06-26,S036,P0031,10,14.79,0
2026-06-26,S036,P0034,17,12.9,0
2026-06-26,S036,P0037,19,13.84,0
2026-06-26,S036,P0039,7,7.88,0
