promo_id,product_id,start_date,end_date,discount_pct
PR01677,P0151,2025-10-27,2025-11-02,20
PR01678,P0123,2025-10-27,2025-11-02,20
PR01679,P0091,2025-10-27,2025-11-02,15
PR01680,P0206,2025-10-27,2025-11-02,15
PR01681,P0222,2025-11-03,2025-11-09,10
PR01682,P0119,2025-11-03,2025-11-09,10
PR01683,P0169,2025-11-03,2025-11-09,15
PR01684,P0280,2025-11-03,2025-11-09,10
PR01685,P0279,2025-11-03,2025-11-09,10
PR01686,P0057,2025-11-03,2025-11-09,10
PR01687,P0144,2025-11-03,2025-11-09,10
PR01688,P0100,2025-11-03,2025-11-09,20
PR01689,P0054,2025-11-03,2025-11-09,10
PR01690,P0065,2025-11-03,2025-11-09,20
PR01691,P0278,2025-11-03,2025-11-09,10
PR01692,P0268,2025-11-03,2025-11-09,10
PR01693,P0122,2025-11-03,2025-11-09,10
PR01694,P0217,2025-11-03,2025-11-09,20
PR01695,P0126,2025-11-03,2025-11-09,10
PR01696,P0299,2025-11-03,2025-11-09,15
PR01697,P0103,2025-11-03,2025-11-09,10
PR01698,P0240,2025-11-03,2025-11-09,25
PR01699,P0181,2025-11-03,2025-11-09,10
PR01700,P0072,2025-11-03,2025-11-09,15
PR01701,P0075,2025-11-03,2025-11-09,20
PR01702,P0005,2025-11-03,2025-11-09,10
PR01703,P0177,2025-11-03,2025-11-09,10
PR01704,P0294,2025-11-03,2025-11-09,20
PR01705,P0197,2025-11-10,2025-11-16,15
PR01706,P0286,2025-11-10,2025-11-16,10
PR01707,P0060,2025-11-10,2025-11-16,10
PR01708,P0176,2025-11-10,2025-11-16,10
PR01709,P0077,2025-11-10,2025-11-16,25
PR01710,P0122,2025-11-10,2025-11-16,10
PR01711,P0188,2025-11-10,2025-11-16,20
PR01712,P0262,2025-11-10,2025-11-16,25
PR01713,P0004,2025-11-10,2025-11-16,20
PR01714,P0070,2025-11-10,2025-11-16,15
PR01715,P0068,2025-11-10,2025-11-16,15
PR01716,P0019,2025-11-10,2025-11-16,15
PR01717,P0111,2025-11-10,2025-11-16,15
PR01718,P0058,2025-11-10,2025-11-16,25
PR01719,P0152,2025-11-10,2025-11-16,20
PR01720,P0095,2025-11-10,2025-11-16,15
PR01721,P0207,2025-11-10,2025-11-16,10
PR01722,P0202,2025-11-10,2025-11-16,20
PR01723,P0285,2025-11-10,2025-11-16,10
PR01724,P0109,2025-11-10,2025-11-16,20
PR01725,P0001,2025-11-10,2025-11-16,10
PR01726,P0186,2025-11-10,2025-11-16,20
PR01727,P0170,2025-11-10,2025-11-16,20
PR01728,P0182,2025-11-10,2025-11-16,15
PR01729,P0193,2025-11-17,2025-11-23,20
PR01730,P0070,2025-11-17,2025-11-23,20
PR01731,P0054,2025-11-17,2025-11-23,15
PR01732,P0186,2025-11-17,2025-11-23,10
PR01733,P0104,2025-11-17,2025-11-23,10
PR01734,P0264,2025-11-17,2025-11-23,10
PR01735,P0100,2025-11-17,2025-11-23,20
PR01736,P0248,2025-11-17,2025-11-23,15
PR01737,P0092,2025-11-17,2025-11-23,10
PR01738,P0031,2025-11-17,2025-11-23,15
PR01739,P0139,2025-11-17,2025-11-23,25
PR01740,P0129,2025-11-17,2025-11-23,10
PR01741,P0199,2025-11-17,2025-11-23,15
PR01742,P0004,2025-11-17,2025-11-23,15
PR01743,P0011,2025-11-17,2025-11-23,10
PR01744,P0183,2025-11-17,2025-11-23,15
PR01745,P0138,2025-11-17,2025-11-23,15
PR01746,P0022,2025-11-17,2025-11-23,10
PR01747,P0126,2025-11-17,2025-11-23,10
PR01748,P0146,2025-11-17,2025-11-23,20
PR01749,P0294,2025-11-17,2025-11-23,10
PR01750,P0237,2025-11-17,2025-11-23,15
PR01751,P0041,2025-11-17,2025-11-23,15
PR01752,P0013,2025-11-17,2025-11-23,20
PR01753,P0011,2025-11-24,2025-11-30,10
PR01754,P0116,2025-11-24,2025-11-30,15
PR01755,P0021,2025-11-24,2025-11-30,15
PR01756,P0126,2025-11-24,2025-11-30,10
PR01757,P0237,2025-11-24,2025-11-30,10
PR01758,P0076,2025-11-24,2025-11-30,10
PR01759,P0290,2025-11-24,2025-11-30,10
PR01760,P0103,2025-11-24,2025-11-30,15
PR01761,P0113,2025-11-24,2025-11-30,15
PR01762,P0017,2025-11-24,2025-11-30,15
PR01763,P0149,2025-11-24,2025-11-30,20
PR01764,P0298,2025-11-24,2025-11-30,10
PR01765,P0207,2025-11-24,2025-11-30,10
PR01766,P0096,2025-11-24,2025-11-30,20
PR01767,P0009,2025-11-24,2025-11-30,25
PR01768,P0129,2025-11-24,2025-11-30,15
PR01769,P0241,2025-11-24,2025-11-30,10
PR01770,P0122,2025-11-24,2025-11-30,20
PR01771,P0110,2025-11-24,2025-11-30,20
PR01772,P0007,2025-11-24,2025-11-30,15
PR01773,P0174,2025-11-24,2025-11-30,10
PR01774,P0038,2025-11-24,2025-11-30,10
PR01775,P0114,2025-11-24,2025-11-30,15
PR01776,P0177,2025-11-24,2025-11-30,25
PR01777,P0237,2025-12-01,2025-12-07,20
PR01778,P0012,2025-12-01,2025-12-07,20
PR01779,P0138,2025-12-01,2025-12-07,20
PR01780,P0026,2025-12-01,2025-12-07,15
PR01781,P0102,2025-12-01,2025-12-07,10
PR01782,P0114,2025-12-01,2025-12-07,20
PR01783,P0288,2025-12-01,2025-12-07,15
PR01784,P0185,2025-12-01,2025-12-07,15
PR01785,P0137,2025-12-01,2025-12-07,15
PR01786,P0182,2025-12-01,2025-12-07,20
PR01787,P0155,2025-12-01,2025-12-07,10
PR01788,P0266,2025-12-01,2025-12-07,15
PR01789,P0227,2025-12-01,2025-12-07,10
PR01790,P0172,2025-12-01,2025-12-07,15
PR01791,P0292,2025-12-01,2025-12-07,20
PR01792,P0271,2025-12-01,2025-12-07,15
PR01793,P0007,2025-12-01,2025-12-07,15
PR01794,P0089,2025-12-01,2025-12-07,20
PR01795,P0140,2025-12-01,2025-12-07,20
PR01796,P0189,2025-12-01,2025-12-07,15
PR01797,P0017,2025-12-01,2025-12-07,25
PR01798,P0264,2025-12-01,2025-12-07,15
PR01799,P0103,2025-12-01,2025-12-07,20
PR01800,P0078,2025-12-01,2025-12-07,10
PR01801,P0144,2025-12-08,2025-12-14,15
PR01802,P0030,2025-12-08,2025-12-14,10
PR01803,P0080,2025-12-08,2025-12-14,10
PR01804,P0176,2025-12-08,2025-12-14,15
PR01805,P0008,2025-12-08,2025-12-14,25
PR01806,P0170,2025-12-08,2025-12-14,20
PR01807,P0096,2025-12-08,2025-12-14,20
PR01808,P0022,2025-12-08,2025-12-14,25
PR01809,P0283,2025-12-08,2025-12-14,20
PR01810,P0109,2025-12-08,2025-12-14,10
PR01811,P0037,2025-12-08,2025-12-14,15
PR01812,P0286,2025-12-08,2025-12-14,10
PR01813,P0291,2025-12-08,2025-12-14,10
PR01814,P0196,2025-12-08,2025-12-14,15
PR01815,P0114,2025-12-08,2025-12-14,10
PR01816,P0298,2025-12-08,2025-12-14,25
PR01817,P0184,2025-12-08,2025-12-14,25
PR01818,P0280,2025-12-08,2025-12-14,15
PR01819,P0207,2025-12-08,2025-12-14,20
PR01820,P0097,2025-12-08,2025-12-14,15
PR01821,P0293,2025-12-08,2025-12-14,10
PR01822,P0126,2025-12-08,2025-12-14,10
PR01823,P0056,2025-12-08,2025-12-14,10
PR01824,P0223,2025-12-08,2025-12-14,10
PR01825,P0025,2025-12-15,2025-12-21,15
PR01826,P0060,2025-12-15,2025-12-21,20
PR01827,P0170,2025-12-15,2025-12-21,25
PR01828,P0089,2025-12-15,2025-12-21,25
PR01829,P0026,2025-12-15,2025-12-21,15
PR01830,P0258,2025-12-15,2025-12-21,10
PR01831,P0094,2025-12-15,2025-12-21,15
PR01832,P0154,2025-12-15,2025-12-21,15
PR01833,P0202,2025-12-15,2025-12-21,15
PR01834,P0206,2025-12-15,2025-12-21,10
PR01835,P0166,2025-12-15,2025-12-21,10
PR01836,P0143,2025-12-15,2025-12-21,10
PR01837,P0013,2025-12-15,2025-12-21,10
PR01838,P0084,2025-12-15,2025-12-21,10
PR01839,P0032,2025-12-15,2025-12-21,25
PR01840,P0153,2025-12-15,2025-12-21,10
PR01841,P0282,2025-12-15,2025-12-21,15
PR01842,P0062,2025-12-15,2025-12-21,25
PR01843,P0194,2025-12-15,2025-12-21,15
PR01844,P0236,2025-12-15,2025-12-21,15
PR01845,P0288,2025-12-15,2025-12-21,20
PR01846,P0106,2025-12-15,2025-12-21,10
PR01847,P0104,2025-12-15,2025-12-21,15
PR01848,P0134,2025-12-15,2025-12-21,20
PR01849,P0022,2025-12-22,2025-12-28,25
PR01850,P0228,2025-12-22,2025-12-28,10
PR01851,P0181,2025-12-22,2025-12-28,20
PR01852,P0125,2025-12-22,2025-12-28,15
PR01853,P0215,2025-12-22,2025-12-28,20
PR01854,P0188,2025-12-22,2025-12-28,15
PR01855,P0264,2025-12-22,2025-12-28,20
PR01856,P0075,2025-12-22,2025-12-28,25
PR01857,P0217,2025-12-22,2025-12-28,15
PR01858,P0234,2025-12-22,2025-12-28,10
PR01859,P0222,2025-12-22,2025-12-28,10
PR01860,P0014,2025-12-22,2025-12-28,20
PR01861,P0275,2025-12-22,2025-12-28,15
PR01862,P0282,2025-12-22,2025-12-28,15
PR01863,P0106,2025-12-22,2025-12-28,15
PR01864,P0175,2025-12-22,2025-12-28,15
PR01865,P0105,2025-12-22,2025-12-28,20
PR01866,P0167,2025-12-22,2025-12-28,20
PR01867,P0241,2025-12-22,2025-12-28,20
PR01868,P0069,2025-12-22,2025-12-28,20
PR01869,P0194,2025-12-22,2025-12-28,20
PR01870,P0280,2025-12-22,2025-12-28,15
PR01871,P0208,2025-12-22,2025-12-28,25
PR01872,P0124,2025-12-22,2025-12-28,10
PR01873,P0010,2025-12-29,2026-01-04,10
PR01874,P0119,2025-12-29,2026-01-04,20
PR01875,P0245,2025-12-29,2026-01-04,20
PR01876,P0130,2025-12-29,2026-01-04,25
PR01877,P0085,2025-12-29,2026-01-04,25
PR01878,P0176,2025-12-29,2026-01-04,10
PR01879,P0171,2025-12-29,2026-01-04,20
PR01880,P0076,2025-12-29,2026-01-04,10
PR01881,P0120,2025-12-29,2026-01-04,15
PR01882,P0082,2025-12-29,2026-01-04,15
PR01883,P0231,2025-12-29,2026-01-04,10
PR01884,P0105,2025-12-29,2026-01-04,10
PR01885,P0264,2025-12-29,2026-01-04,10
PR01886,P0098,2025-12-29,2026-01-04,10
PR01887,P0277,2025-12-29,2026-01-04,10
PR01888,P0029,2025-12-29,2026-01-04,25
PR01889,P0041,2025-12-29,2026-01-04,15
PR01890,P0158,2025-12-29,2026-01-04,20
PR01891,P0201,2025-12-29,2026-01-04,20
PR01892,P0052,2025-12-29,2026-01-04,20
PR01893,P0106,2025-12-29,2026-01-04,15
PR01894,P0135,2025-12-29,2026-01-04,20
PR01895,P0071,2025-12-29,2026-01-04,20
PR01896,P0200,2025-12-29,2026-01-04,20
PR01897,P0235,2026-01-05,2026-01-11,10
PR01898,P0131,2026-01-05,2026-01-11,15
PR01899,P0252,2026-01-05,2026-01-11,15
PR01900,P0025,2026-01-05,2026-01-11,10
PR01901,P0293,2026-01-05,2026-01-11,15
PR01902,P0292,2026-01-05,2026-01-11,20
PR01903,P0145,2026-01-05,2026-01-11,10
PR01904,P0016,2026-01-05,2026-01-11,10
PR01905,P0160,2026-01-05,2026-01-11,10
PR01906,P0054,2026-01-05,2026-01-11,10
PR01907,P0241,2026-01-05,2026-01-11,10
PR01908,P0035,2026-01-05,2026-01-11,15
PR01909,P0156,2026-01-05,2026-01-11,10
PR01910,P0178,2026-01-05,2026-01-11,20
PR01911,P0001,2026-01-05,2026-01-11,20
PR01912,P0150,2026-01-05,2026-01-11,25
PR01913,P0254,2026-01-05,2026-01-11,20
PR01914,P0294,2026-01-05,2026-01-11,10
PR01915,P0022,2026-01-05,2026-01-11,10
PR01916,P0169,2026-01-05,2026-01-11,10
PR01917,P0274,2026-01-05,2026-01-11,25
PR01918,P0075,2026-01-05,2026-01-11,25
PR01919,P0215,2026-01-05,2026-01-11,15
PR01920,P0228,2026-01-05,2026-01-11,10
PR01921,P0276,2026-01-12,2026-01-18,10
PR01922,P0112,2026-01-12,2026-01-18,15
PR01923,P0037,2026-01-12,2026-01-18,20
PR01924,P0106,2026-01-12,2026-01-18,15
PR01925,P0092,2026-01-12,2026-01-18,10
PR01926,P0281,2026-01-12,2026-01-18,25
PR01927,P0124,2026-01-12,2026-01-18,10
PR01928,P0252,2026-01-12,2026-01-18,25
PR01929,P0152,2026-01-12,2026-01-18,20
PR01930,P0022,2026-01-12,2026-01-18,20
PR01931,P0063,2026-01-12,2026-01-18,20
PR01932,P0012,2026-01-12,2026-01-18,10
PR01933,P0122,2026-01-12,2026-01-18,15
PR01934,P0093,2026-01-12,2026-01-18,20
PR01935,P0263,2026-01-12,2026-01-18,20
PR01936,P0094,2026-01-12,2026-01-18,10
PR01937,P0175,2026-01-12,2026-01-18,10
PR01938,P0136,2026-01-12,2026-01-18,10
PR01939,P0277,2026-01-12,2026-01-18,15
PR01940,P0142,2026-01-12,2026-01-18,15
PR01941,P0116,2026-01-12,2026-01-18,20
PR01942,P0042,2026-01-12,2026-01-18,20
PR01943,P0082,2026-01-12,2026-01-18,20
PR01944,P0284,2026-01-12,2026-01-18,10
PR01945,P0172,2026-01-19,2026-01-25,20
PR01946,P0075,2026-01-19,2026-01-25,15
PR01947,P0192,2026-01-19,2026-01-25,10
PR01948,P0233,2026-01-19,2026-01-25,25
PR01949,P0300,2026-01-19,2026-01-25,20
PR01950,P0107,2026-01-19,2026-01-25,10
PR01951,P0095,2026-01-19,2026-01-25,25
PR01952,P0285,2026-01-19,2026-01-25,10
PR01953,P0023,2026-01-19,2026-01-25,15
PR01954,P0167,2026-01-19,2026-01-25,20
PR01955,P0003,2026-01-19,2026-01-25,10
PR01956,P0067,2026-01-19,2026-01-25,15
PR01957,P0061,2026-01-19,2026-01-25,20
PR01958,P0249,2026-01-19,2026-01-25,10
PR01959,P0098,2026-01-19,2026-01-25,15
PR01960,P0019,2026-01-19,2026-01-25,10
PR01961,P0014,2026-01-19,2026-01-25,20
PR01962,P0295,2026-01-19,2026-01-25,10
PR01963,P0235,2026-01-19,2026-01-25,10
PR01964,P0134,2026-01-19,2026-01-25,20
PR01965,P0240,2026-01-19,2026-01-25,10
PR01966,P0223,2026-01-19,2026-01-25,15
PR01967,P0080,2026-01-19,2026-01-25,20
PR01968,P0241,2026-01-19,2026-01-25,20
PR01969,P0062,2026-01-26,2026-02-01,10
PR01970,P0089,2026-01-26,2026-02-01,15
PR01971,P0219,2026-01-26,2026-02-01,10
PR01972,P0042,2026-01-26,2026-02-01,15
PR01973,P0102,2026-01-26,2026-02-01,15
PR01974,P0112,2026-01-26,2026-02-01,20
PR01975,P0296,2026-01-26,2026-02-01,15
PR01976,P0024,2026-01-26,2026-02-01,15
PR01977,P0205,2026-01-26,2026-02-01,10
PR01978,P0027,2026-01-26,2026-02-01,10
PR01979,P0210,2026-01-26,2026-02-01,25
PR01980,P0159,2026-01-26,2026-02-01,25
PR01981,P0097,2026-01-26,2026-02-01,10
PR01982,P0175,2026-01-26,2026-02-01,10
PR01983,P0164,2026-01-26,2026-02-01,15
PR01984,P0222,2026-01-26,2026-02-01,20
PR01985,P0243,2026-01-26,2026-02-01,15
PR01986,P0173,2026-01-26,2026-02-01,10
PR01987,P0009,2026-01-26,2026-02-01,15
PR01988,P0250,2026-01-26,2026-02-01,10
PR01989,P0272,2026-01-26,2026-02-01,10
PR01990,P0100,2026-01-26,2026-02-01,10
PR01991,P0217,2026-01-26,2026-02-01,20
PR01992,P0239,2026-01-26,2026-02-01,15
PR01993,P0117,2026-02-02,2026-02-08,20
PR01994,P0133,2026-02-02,2026-02-08,10
PR01995,P0207,2026-02-02,2026-02-08,20
PR01996,P0027,2026-02-02,2026-02-08,20
PR01997,P0075,2026-02-02,2026-02-08,10
PR01998,P0231,2026-02-02,2026-02-08,10
PR01999,P0088,2026-02-02,2026-02-08,10
PR02000,P0156,2026-02-02,2026-02-08,10
PR02001,P0019,2026-02-02,2026-02-08,15
PR02002,P0140,2026-02-02,2026-02-08,10
PR02003,P0194,2026-02-02,2026-02-08,20
PR02004,P0076,2026-02-02,2026-02-08,10
PR02005,P0178,2026-02-02,2026-02-08,10
PR02006,P0258,2026-02-02,2026-02-08,10
PR02007,P0264,2026-02-02,2026-02-08,10
PR02008,P0227,2026-02-02,2026-02-08,25
PR02009,P0275,2026-02-02,2026-02-08,10
PR02010,P0111,2026-02-02,2026-02-08,10
PR02011,P0112,2026-02-02,2026-02-08,10
PR02012,P0103,2026-02-02,2026-02-08,15
PR02013,P0205,2026-02-02,2026-02-08,15
PR02014,P0104,2026-02-02,2026-02-08,20
PR02015,P0038,2026-02-02,2026-02-08,15
PR02016,P0199,2026-02-02,2026-02-08,15
PR02017,P0135,2026-02-09,2026-02-15,15
PR02018,P0259,2026-02-09,2026-02-15,10
PR02019,P0059,2026-02-09,2026-02-15,15
PR02020,P0202,2026-02-09,2026-02-15,10
PR02021,P0291,2026-02-09,2026-02-15,10
PR02022,P0105,2026-02-09,2026-02-15,15
PR02023,P0289,2026-02-09,2026-02-15,25
PR02024,P0083,2026-02-09,2026-02-15,15
PR02025,P0290,2026-02-09,2026-02-15,20
PR02026,P0235,2026-02-09,2026-02-15,25
PR02027,P0268,2026-02-09,2026-02-15,10
PR02028,P0238,2026-02-09,2026-02-15,10
PR02029,P0228,2026-02-09,2026-02-15,20
PR02030,P0181,2026-02-09,2026-02-15,20
PR02031,P0132,2026-02-09,2026-02-15,15
PR02032,P0003,2026-02-09,2026-02-15,20
PR02033,P0252,2026-02-09,2026-02-15,15
PR02034,P0030,2026-02-09,2026-02-15,20
PR02035,P0042,2026-02-09,2026-02-15,20
PR02036,P0161,2026-02-09,2026-02-15,10
PR02037,P0193,2026-02-09,2026-02-15,10
PR02038,P0237,2026-02-09,2026-02-15,10
PR02039,P0009,2026-02-09,2026-02-15,25
PR02040,P0205,2026-02-09,2026-02-15,25
PR02041,P0206,2026-02-16,2026-02-22,15
PR02042,P0286,2026-02-16,2026-02-22,15
PR02043,P0223,2026-02-16,2026-02-22,10
PR02044,P0158,2026-02-16,2026-02-22,15
PR02045,P0033,2026-02-16,2026-02-22,15
PR02046,P0163,2026-02-16,2026-02-22,10
PR02047,P0229,2026-02-16,2026-02-22,10
PR02048,P0233,2026-02-16,2026-02-22,20
PR02049,P0246,2026-02-16,2026-02-22,25
PR02050,P0059,2026-02-16,2026-02-22,15
PR02051,P0191,2026-02-16,2026-02-22,10
PR02052,P0094,2026-02-16,2026-02-22,10
PR02053,P0038,2026-02-16,2026-02-22,10
PR02054,P0043,2026-02-16,2026-02-22,15
PR02055,P0010,2026-02-16,2026-02-22,25
PR02056,P0106,2026-02-16,2026-02-22,20
PR02057,P0192,2026-02-16,2026-02-22,10
PR02058,P0293,2026-02-16,2026-02-22,25
PR02059,P0264,2026-02-16,2026-02-22,15
PR02060,P0078,2026-02-16,2026-02-22,10
PR02061,P0054,2026-02-16,2026-02-22,15
PR02062,P0186,2026-02-16,2026-02-22,10
PR02063,P0242,2026-02-16,2026-02-22,20
PR02064,P0097,2026-02-16,2026-02-22,15
PR02065,P0039,2026-02-23,2026-03-01,10
PR02066,P0057,2026-02-23,2026-03-01,10
PR02067,P0095,2026-02-23,2026-03-01,20
PR02068,P0109,2026-02-23,2026-03-01,15
PR02069,P0158,2026-02-23,2026-03-01,20
PR02070,P0108,2026-02-23,2026-03-01,20
PR02071,P0146,2026-02-23,2026-03-01,20
PR02072,P0187,2026-02-23,2026-03-01,10
PR02073,P0276,2026-02-23,2026-03-01,10
PR02074,P0160,2026-02-23,2026-03-01,10
PR02075,P0290,2026-02-23,2026-03-01,20
PR02076,P0072,2026-02-23,2026-03-01,25
PR02077,P0017,2026-02-23,2026-03-01,25
PR02078,P0260,2026-02-23,2026-03-01,10
PR02079,P0183,2026-02-23,2026-03-01,20
PR02080,P0255,2026-02-23,2026-03-01,15
PR02081,P0262,2026-02-23,2026-03-01,20
PR02082,P0009,2026-02-23,2026-03-01,15
PR02083,P0140,2026-02-23,2026-03-01,10
PR02084,P0038,2026-02-23,2026-03-01,10
PR02085,P0284,2026-02-23,2026-03-01,25
PR02086,P0080,2026-02-23,2026-03-01,15
PR02087,P0193,2026-02-23,2026-03-01,15
PR02088,P0084,2026-02-23,2026-03-01,15
PR02089,P0038,2026-03-02,2026-03-08,15
PR02090,P0177,2026-03-02,2026-03-08,10
PR02091,P0140,2026-03-02,2026-03-08,25
PR02092,P0005,2026-03-02,2026-03-08,15
PR02093,P0197,2026-03-02,2026-03-08,15
PR02094,P0172,2026-03-02,2026-03-08,10
PR02095,P0227,2026-03-02,2026-03-08,20
PR02096,P0226,2026-03-02,2026-03-08,20
PR02097,P0034,2026-03-02,2026-03-08,10
PR02098,P0159,2026-03-02,2026-03-08,15
PR02099,P0106,2026-03-02,2026-03-08,20
PR02100,P0121,2026-03-02,2026-03-08,20
PR02101,P0270,2026-03-02,2026-03-08,10
PR02102,P0266,2026-03-02,2026-03-08,20
PR02103,P0067,2026-03-02,2026-03-08,15
PR02104,P0018,2026-03-02,2026-03-08,10
PR02105,P0150,2026-03-02,2026-03-08,10
PR02106,P0060,2026-03-02,2026-03-08,10
PR02107,P0078,2026-03-02,2026-03-08,10
PR02108,P0147,2026-03-02,2026-03-08,15
PR02109,P0295,2026-03-02,2026-03-08,20
PR02110,P0011,2026-03-02,2026-03-08,10
PR02111,P0040,2026-03-02,2026-03-08,25
PR02112,P0059,2026-03-02,2026-03-08,10
PR02113,P0163,2026-03-09,2026-03-15,15
PR02114,P0167,2026-03-09,2026-03-15,15
PR02115,P0124,2026-03-09,2026-03-15,25
PR02116,P0106,2026-03-09,2026-03-15,15
PR02117,P0235,2026-03-09,2026-03-15,20
PR02118,P0067,2026-03-09,2026-03-15,20
PR02119,P0255,2026-03-09,2026-03-15,10
PR02120,P0263,2026-03-09,2026-03-15,20
PR02121,P0127,2026-03-09,2026-03-15,15
PR02122,P0261,2026-03-09,2026-03-15,15
PR02123,P0185,2026-03-09,2026-03-15,10
PR02124,P0275,2026-03-09,2026-03-15,25
PR02125,P0210,2026-03-09,2026-03-15,25
PR02126,P0184,2026-03-09,2026-03-15,10
PR02127,P0086,2026-03-09,2026-03-15,10
PR02128,P0039,2026-03-09,2026-03-15,10
PR02129,P0279,2026-03-09,2026-03-15,20
PR02130,P0141,2026-03-09,2026-03-15,15
PR02131,P0003,2026-03-09,2026-03-15,10
PR02132,P0299,2026-03-09,2026-03-15,20
PR02133,P0027,2026-03-09,2026-03-15,15
PR02134,P0292,2026-03-09,2026-03-15,15
PR02135,P0030,2026-03-09,2026-03-15,15
PR02136,P0205,2026-03-09,2026-03-15,15
PR02137,P0007,2026-03-16,2026-03-22,10
PR02138,P0161,2026-03-16,2026-03-22,15
PR02139,P0226,2026-03-16,2026-03-22,20
PR02140,P0235,2026-03-16,2026-03-22,10
PR02141,P0087,2026-03-16,2026-03-22,15
PR02142,P0076,2026-03-16,2026-03-22,15
PR02143,P0152,2026-03-16,2026-03-22,20
PR02144,P0101,2026-03-16,2026-03-22,25
PR02145,P0121,2026-03-16,2026-03-22,20
PR02146,P0259,2026-03-16,2026-03-22,15
PR02147,P0018,2026-03-16,2026-03-22,15
PR02148,P0265,2026-03-16,2026-03-22,15
PR02149,P0012,2026-03-16,2026-03-22,15
PR02150,P0080,2026-03-16,2026-03-22,10
PR02151,P0078,2026-03-16,2026-03-22,20
PR02152,P0050,2026-03-16,2026-03-22,20
PR02153,P0104,2026-03-16,2026-03-22,15
PR02154,P0112,2026-03-16,2026-03-22,20
PR02155,P0119,2026-03-16,2026-03-22,20
PR02156,P0254,2026-03-16,2026-03-22,15
PR02157,P0134,2026-03-16,2026-03-22,10
PR02158,P0124,2026-03-16,2026-03-22,10
PR02159,P0145,2026-03-16,2026-03-22,15
PR02160,P0088,2026-03-16,2026-03-22,15
PR02161,P0101,2026-03-23,2026-03-29,10
PR02162,P0207,2026-03-23,2026-03-29,10
PR02163,P0260,2026-03-23,2026-03-29,10
PR02164,P0064,2026-03-23,2026-03-29,20
PR02165,P0197,2026-03-23,2026-03-29,20
PR02166,P0111,2026-03-23,2026-03-29,10
PR02167,P0014,2026-03-23,2026-03-29,10
PR02168,P0221,2026-03-23,2026-03-29,20
PR02169,P0065,2026-03-23,2026-03-29,25
PR02170,P0225,2026-03-23,2026-03-29,10
PR02171,P0204,2026-03-23,2026-03-29,10
PR02172,P0222,2026-03-23,2026-03-29,20
PR02173,P0261,2026-03-23,2026-03-29,20
PR02174,P0116,2026-03-23,2026-03-29,25
PR02175,P0036,2026-03-23,2026-03-29,10
PR02176,P0054,2026-03-23,2026-03-29,10
PR02177,P0082,2026-03-23,2026-03-29,15
PR02178,P0047,2026-03-23,2026-03-29,10
PR02179,P0033,2026-03-23,2026-03-29,20
PR02180,P0162,2026-03-23,2026-03-29,10
PR02181,P0206,2026-03-23,2026-03-29,15
PR02182,P0050,2026-03-23,2026-03-29,25
PR02183,P0077,2026-03-23,2026-03-29,25
PR02184,P0026,2026-03-23,2026-03-29,20
PR02185,P0042,2026-03-30,2026-04-05,15
PR02186,P0037,2026-03-30,2026-04-05,20
PR02187,P0254,2026-03-30,2026-04-05,10
PR02188,P0282,2026-03-30,2026-04-05,20
PR02189,P0204,2026-03-30,2026-04-05,15
PR02190,P0061,2026-03-30,2026-04-05,15
PR02191,P0261,2026-03-30,2026-04-05,25
PR02192,P0209,2026-03-30,2026-04-05,25
PR02193,P0006,2026-03-30,2026-04-05,15
PR02194,P0022,2026-03-30,2026-04-05,15
PR02195,P0172,2026-03-30,2026-04-05,20
PR02196,P0004,2026-03-30,2026-04-05,25
PR02197,P0009,2026-03-30,2026-04-05,20
PR02198,P0191,2026-03-30,2026-04-05,10
PR02199,P0265,2026-03-30,2026-04-05,10
PR02200,P0266,2026-03-30,2026-04-05,20
PR02201,P0148,2026-03-30,2026-04-05,20
PR02202,P0102,2026-03-30,2026-04-05,20
PR02203,P0109,2026-03-30,2026-04-05,20
PR02204,P0155,2026-03-30,2026-04-05,15
PR02205,P0003,2026-03-30,2026-04-05,15
PR02206,P0241,2026-03-30,2026-04-05,20
PR02207,P0077,2026-03-30,2026-04-05,10
PR02208,P0171,2026-03-30,2026-04-05,20
PR02209,P0195,2026-04-06,2026-04-12,10
PR02210,P0092,2026-04-06,2026-04-12,20
PR02211,P0237,2026-04-06,2026-04-12,20
PR02212,P0015,2026-04-06,2026-04-12,10
PR02213,P0284,2026-04-06,2026-04-12,10
PR02214,P0265,2026-04-06,2026-04-12,15
PR02215,P0122,2026-04-06,2026-04-12,10
PR02216,P0155,2026-04-06,2026-04-12,20
PR02217,P0279,2026-04-06,2026-04-12,20
PR02218,P0211,2026-04-06,2026-04-12,10
PR02219,P0017,2026-04-06,2026-04-12,15
PR02220,P0130,2026-04-06,2026-04-12,10
PR02221,P0051,2026-04-06,2026-04-12,10
PR02222,P0267,2026-04-06,2026-04-12,20
PR02223,P0202,2026-04-06,2026-04-12,20
PR02224,P0091,2026-04-06,2026-04-12,20
PR02225,P0031,2026-04-06,2026-04-12,10
PR02226,P0114,2026-04-06,2026-04-12,15
PR02227,P0050,2026-04-06,2026-04-12,15
PR02228,P0159,2026-04-06,2026-04-12,25
PR02229,P0100,2026-04-06,2026-04-12,20
PR02230,P0286,2026-04-06,2026-04-12,25
PR02231,P0252,2026-04-06,2026-04-12,10
PR02232,P0040,2026-04-06,2026-04-12,15
PR02233,P0133,2026-04-13,2026-04-19,15
PR02234,P0153,2026-04-13,2026-04-19,10
PR02235,P0080,2026-04-13,2026-04-19,15
